Depto;Departamento;Fam;Familia;anioretail;mesretail;ventasnetas;costos;Utilidad;% Margen
9;Organización;644;OFICINA;2013;12;269079;-135410;133668;0.5
8;Baños;819;VESTUARIO;2013;6;69802;-24649;45153;0.65
8;Baños;819;VESTUARIO;2013;9;64629;-32149;32480;0.5
8;Baños;819;VESTUARIO;2013;12;333711;-199428;134283;0.4
9;Organización;413;Lavandería;2013;12;1625;-666;959;0.59
9;Organización;431;Almacenador Plástico p/Cocina;2013;11;2946;-2107;839;0.28
9;Organización;642;LAVANDERÍA;2013;3;644287;-309735;334552;0.52
9;Organización;642;LAVANDERÍA;2013;6;844720;-426331;418389;0.5
9;Organización;642;LAVANDERÍA;2013;9;651516;-310726;340790;0.52
9;Organización;643;CLOSET;2013;3;587620;-277026;310594;0.53
9;Organización;643;CLOSET;2013;10;407127;-200216;206910;0.51
9;Organización;644;OFICINA;2013;1;277267;-145977;131290;0.47
9;Organización;644;OFICINA;2013;8;58612;-29619;28993;0.49
9;Organización;644;OFICINA;2013;11;49114;-25613;23501;0.48
9;Organización;645;ORGANIZACION COCINA;2013;3;679238;-374542;304697;0.45
9;Organización;645;ORGANIZACION COCINA;2013;6;568511;-291723;276788;0.49
9;Organización;645;ORGANIZACION COCINA;2013;9;606523;-336292;270231;0.45
9;Organización;645;ORGANIZACION COCINA;2013;12;955429;-488472;466956;0.49
9;Organización;646;FOOD-ON-THE-GO;2013;3;411635;-277618;134016;0.33
9;Organización;646;FOOD-ON-THE-GO;2013;6;128798;-67634;61164;0.47
9;Organización;647;BAÑO;2013;3;1339;-664;675;0.5
9;Organización;647;BAÑO;2013;6;1353;-664;689;0.51
9;Organización;647;BAÑO;2013;10;1071;-530;541;0.51
9;Organización;648;ALMACENAJE Y ORGANIZACIÓN;2013;1;1486572;-821359;665213;0.45
9;Organización;648;ALMACENAJE Y ORGANIZACIÓN;2013;8;807368;-436539;370829;0.46
9;Organización;648;ALMACENAJE Y ORGANIZACIÓN;2013;11;1009678;-580428;429250;0.43
9;Organización;649;ARTICULOS DE VIAJE;2013;6;42932;-28127;14805;0.34
7;Artículos Navideños;827;ARTÍCULOS DE BAR;2013;9;120;-50;71;0.59
7;Artículos Navideños;827;ARTÍCULOS DE BAR;2013;12;42719;-35605;7114;0.17
7;Artículos Navideños;828;REPOSTERIA NAVIDEÑA;2013;3;71;-29;42;0.59
7;Artículos Navideños;828;REPOSTERIA NAVIDEÑA;2013;10;44937;-17648;27289;0.61
7;Artículos Navideños;829;BAÑO Y ACCESORIOS;2013;5;21;-22;-1;-0.04
7;Artículos Navideños;829;BAÑO Y ACCESORIOS;2013;11;519505;-225578;293927;0.57
7;Artículos Navideños;833;DULCES Y ALIMENTOS;2013;3;149;-104;45;0.3
7;Artículos Navideños;870;DECORACIÓN CASA;2013;1;1325;-1320;6;0.0
7;Artículos Navideños;890;COCINA NAVIDAD;2013;7;89;-36;54;0.6
7;Artículos Navideños;890;COCINA NAVIDAD;2013;10;36016;-12040;23976;0.67
7;Artículos Navideños;893;TEXTIL PARA MESA;2013;7;45;-31;13;0.3
7;Artículos Navideños;893;TEXTIL PARA MESA;2013;10;288199;-99317;188882;0.66
7;Artículos Navideños;895;ALFOMBRAS;2013;1;21;-25;-4;-0.18
7;Artículos Navideños;895;ALFOMBRAS;2013;11;71594;-38972;32622;0.46
7;Artículos Navideños;896;CORTINAS Y BLANCOS NAVIDEÑOS;2013;11;247025;-142201;104824;0.42
8;Baños;241;Accesorios;2013;12;204;-139;66;0.32
8;Baños;772;TOALLAS, ALFOMBRAS Y CORTINAS DE BAÑO;2013;5;1222030;-574581;647448;0.53
8;Baños;772;TOALLAS, ALFOMBRAS Y CORTINAS DE BAÑO;2013;8;1486582;-732942;753640;0.51
8;Baños;772;TOALLAS, ALFOMBRAS Y CORTINAS DE BAÑO;2013;11;2011952;-1077852;934100;0.46
8;Baños;773;CUIDADO PERSONAL;2013;2;911816;-532571;379246;0.42
8;Baños;773;CUIDADO PERSONAL;2013;5;1070346;-594898;475448;0.44
8;Baños;773;CUIDADO PERSONAL;2013;8;1209832;-746955;462876;0.38
8;Baños;773;CUIDADO PERSONAL;2013;11;1614689;-886606;728083;0.45
8;Baños;772;TOALLAS, ALFOMBRAS Y CORTINAS DE BAÑO;2013;1;1303422;-568075;735347;0.56
8;Baños;772;TOALLAS, ALFOMBRAS Y CORTINAS DE BAÑO;2013;4;1348191;-735077;613113;0.45
8;Baños;772;TOALLAS, ALFOMBRAS Y CORTINAS DE BAÑO;2013;7;1380709;-645174;735536;0.53
8;Baños;773;CUIDADO PERSONAL;2013;1;878463;-516922;361540;0.41
8;Baños;773;CUIDADO PERSONAL;2013;4;985671;-595608;390063;0.4
8;Baños;773;CUIDADO PERSONAL;2013;7;1350380;-758097;592282;0.44
8;Baños;774;ACCESORIOS DE BAÑO;2013;2;660165;-283369;376795;0.57
8;Baños;774;ACCESORIOS DE BAÑO;2013;9;762654;-325357;437298;0.57
8;Baños;774;ACCESORIOS DE BAÑO;2013;12;1436454;-694179;742275;0.52
8;Baños;819;VESTUARIO;2013;2;110075;-64837;45238;0.41
8;Baños;819;VESTUARIO;2013;5;27852;-15240;12612;0.45
8;Baños;819;VESTUARIO;2013;8;63804;-24408;39396;0.62
8;Baños;819;VESTUARIO;2013;11;227596;-120217;107379;0.47
9;Organización;413;Lavandería;2013;11;3660;-1530;2130;0.58
9;Organización;414;Contenedores;2013;12;184;-94;90;0.49
9;Organización;642;LAVANDERÍA;2013;2;497495;-228406;269089;0.54
9;Organización;642;LAVANDERÍA;2013;5;683050;-351104;331946;0.49
9;Organización;642;LAVANDERÍA;2013;12;1117568;-583375;534193;0.48
9;Organización;643;CLOSET;2013;6;642699;-331271;311428;0.48
9;Organización;643;CLOSET;2013;9;568848;-277500;291348;0.51
9;Organización;643;CLOSET;2013;12;1235969;-595080;640888;0.52
9;Organización;644;OFICINA;2013;4;47517;-26305;21212;0.45
9;Organización;644;OFICINA;2013;7;36845;-18673;18172;0.49
9;Organización;644;OFICINA;2013;10;37674;-19681;17993;0.48
9;Organización;645;ORGANIZACION COCINA;2013;2;460347;-235039;225307;0.49
9;Organización;645;ORGANIZACION COCINA;2013;5;713251;-396523;316729;0.44
9;Organización;649;ARTICULOS DE VIAJE;2013;9;11034;-6089;4945;0.45
9;Organización;649;ARTICULOS DE VIAJE;2013;12;379074;-226167;152907;0.4
10;Lámparas;690;COMBOS DE LÁMPARAS;2013;1;36576;-13570;23006;0.63
10;Lámparas;690;COMBOS DE LÁMPARAS;2013;4;38428;-17589;20839;0.54
10;Lámparas;690;COMBOS DE LÁMPARAS;2013;7;86240;-42083;44158;0.51
10;Lámparas;725;LÁMPARAS DE MESA;2013;3;337814;-160136;177678;0.53
10;Lámparas;725;LÁMPARAS DE MESA;2013;6;376437;-188464;187973;0.5
10;Lámparas;725;LÁMPARAS DE MESA;2013;9;502160;-266018;236141;0.47
10;Lámparas;726;LÁMPARAS DE PIE;2013;3;61949;-31133;30816;0.5
10;Lámparas;726;LÁMPARAS DE PIE;2013;6;89648;-45483;44165;0.49
10;Lámparas;727;LÁMPARAS DE PARED;2013;7;111659;-49501;62158;0.56
10;Lámparas;727;LÁMPARAS DE PARED;2013;10;109887;-47430;62457;0.57
10;Lámparas;728;LÁMPARAS DE TECHO;2013;1;671310;-310513;360797;0.54
10;Lámparas;728;LÁMPARAS DE TECHO;2013;8;880935;-420381;460554;0.52
10;Lámparas;728;LÁMPARAS DE TECHO;2013;11;1082412;-525393;557019;0.51
10;Lámparas;729;LÁMPARAS DE EXTERIOR;2013;2;92301;-45974;46327;0.5
10;Lámparas;729;LÁMPARAS DE EXTERIOR;2013;9;126999;-57927;69072;0.54
10;Lámparas;729;LÁMPARAS DE EXTERIOR;2013;12;225235;-103361;121874;0.54
10;Lámparas;730;ACCESORIOS Y REPUESTOS PARA LÁMPARAS;2013;1;21214;-11941;9273;0.44
10;Lámparas;730;ACCESORIOS Y REPUESTOS PARA LÁMPARAS;2013;4;16282;-9237;7045;0.43
10;Lámparas;730;ACCESORIOS Y REPUESTOS PARA LÁMPARAS;2013;7;20778;-12254;8524;0.41
10;Lámparas;730;ACCESORIOS Y REPUESTOS PARA LÁMPARAS;2013;10;23022;-12954;10069;0.44
11;BEBES;837;EDUCACION;2013;4;6223;-3330;2893;0.46
11;BEBES;837;EDUCACION;2013;7;9721;-5453;4268;0.44
11;BEBES;837;EDUCACION;2013;10;12915;-7969;4946;0.38
11;BEBES;838;CARRUAJES  Y ACCESORIOS;2013;5;165577;-92013;73564;0.44
11;BEBES;838;CARRUAJES  Y ACCESORIOS;2013;8;243490;-142244;101245;0.42
11;BEBES;838;CARRUAJES  Y ACCESORIOS;2013;11;235234;-135055;100179;0.43
11;BEBES;839;CARGADORES;2013;3;22593;-12584;10009;0.44
11;BEBES;839;CARGADORES;2013;6;16695;-9803;6892;0.41
9;Organización;645;ORGANIZACION COCINA;2013;7;534612;-289616;244996;0.46
9;Organización;645;ORGANIZACION COCINA;2013;10;519462;-303959;215503;0.41
9;Organización;646;FOOD-ON-THE-GO;2013;1;1268004;-821483;446520;0.35
9;Organización;646;FOOD-ON-THE-GO;2013;4;208664;-132974;75689;0.36
9;Organización;646;FOOD-ON-THE-GO;2013;7;209981;-140891;69090;0.33
9;Organización;646;FOOD-ON-THE-GO;2013;10;77145;-49179;27967;0.36
9;Organización;647;BAÑO;2013;1;1339;-667;672;0.5
9;Organización;647;BAÑO;2013;4;1656;-827;829;0.5
9;Organización;647;BAÑO;2013;7;411;-264;146;0.36
9;Organización;648;ALMACENAJE Y ORGANIZACIÓN;2013;2;889126;-473937;415189;0.47
9;Organización;648;ALMACENAJE Y ORGANIZACIÓN;2013;5;889125;-475851;413274;0.46
9;Organización;648;ALMACENAJE Y ORGANIZACIÓN;2013;12;1522061;-850766;671294;0.44
9;Organización;649;ARTICULOS DE VIAJE;2013;3;44313;-26989;17324;0.39
9;Organización;649;ARTICULOS DE VIAJE;2013;10;26296;-15193;11103;0.42
10;Lámparas;690;COMBOS DE LÁMPARAS;2013;2;35800;-15264;20536;0.57
10;Lámparas;690;COMBOS DE LÁMPARAS;2013;5;37301;-16556;20745;0.56
10;Lámparas;690;COMBOS DE LÁMPARAS;2013;8;184112;-92799;91313;0.5
10;Lámparas;690;COMBOS DE LÁMPARAS;2013;11;355701;-206608;149094;0.42
10;Lámparas;725;LÁMPARAS DE MESA;2013;4;276115;-137700;138415;0.5
10;Lámparas;725;LÁMPARAS DE MESA;2013;7;464232;-243407;220824;0.48
10;Lámparas;725;LÁMPARAS DE MESA;2013;10;415729;-210159;205570;0.49
10;Lámparas;726;LÁMPARAS DE PIE;2013;1;51170;-24909;26261;0.51
10;Lámparas;726;LÁMPARAS DE PIE;2013;4;50375;-24755;25620;0.51
10;Lámparas;726;LÁMPARAS DE PIE;2013;7;99029;-58315;40714;0.41
10;Lámparas;726;LÁMPARAS DE PIE;2013;10;61563;-28353;33209;0.54
10;Lámparas;727;LÁMPARAS DE PARED;2013;1;76765;-34325;42440;0.55
10;Lámparas;727;LÁMPARAS DE PARED;2013;4;82231;-39890;42341;0.51
10;Lámparas;727;LÁMPARAS DE PARED;2013;11;230060;-110257;119803;0.52
10;Lámparas;728;LÁMPARAS DE TECHO;2013;2;641671;-308868;332803;0.52
10;Lámparas;728;LÁMPARAS DE TECHO;2013;5;718081;-342488;375593;0.52
10;Lámparas;728;LÁMPARAS DE TECHO;2013;9;986076;-476849;509227;0.52
10;Lámparas;728;LÁMPARAS DE TECHO;2013;12;1594235;-755925;838311;0.53
10;Lámparas;729;LÁMPARAS DE EXTERIOR;2013;3;133247;-69986;63261;0.47
10;Lámparas;729;LÁMPARAS DE EXTERIOR;2013;6;124594;-58273;66321;0.53
10;Lámparas;730;ACCESORIOS Y REPUESTOS PARA LÁMPARAS;2013;5;17385;-10109;7275;0.42
10;Lámparas;730;ACCESORIOS Y REPUESTOS PARA LÁMPARAS;2013;8;17675;-9972;7703;0.44
10;Lámparas;730;ACCESORIOS Y REPUESTOS PARA LÁMPARAS;2013;11;20386;-11471;8915;0.44
11;BEBES;837;EDUCACION;2013;3;3742;-2256;1486;0.4
11;BEBES;837;EDUCACION;2013;6;5783;-3193;2590;0.45
11;BEBES;837;EDUCACION;2013;9;9920;-5546;4374;0.44
11;BEBES;838;CARRUAJES  Y ACCESORIOS;2013;1;133967;-74065;59902;0.45
11;BEBES;838;CARRUAJES  Y ACCESORIOS;2013;4;188720;-103750;84970;0.45
11;BEBES;838;CARRUAJES  Y ACCESORIOS;2013;7;256317;-142755;113562;0.44
11;BEBES;839;CARGADORES;2013;2;10721;-6487;4235;0.39
11;BEBES;839;CARGADORES;2013;9;14603;-8632;5972;0.41
11;BEBES;839;CARGADORES;2013;12;29119;-18424;10696;0.37
11;BEBES;840;COLCHONES Y COJINES;2013;3;29983;-17376;12606;0.42
11;BEBES;840;COLCHONES Y COJINES;2013;10;29832;-17363;12469;0.42
11;BEBES;842;DECORACION DORMITORIO;2013;3;14211;-8114;6097;0.43
11;BEBES;842;DECORACION DORMITORIO;2013;6;13023;-7951;5072;0.39
11;BEBES;843;ORGANIZACIÓN;2013;3;496;-280;217;0.44
11;BEBES;843;ORGANIZACIÓN;2013;10;1884;-1001;883;0.47
11;BEBES;844;PAÑALES Y ACCESORIOS;2013;3;23044;-14339;8705;0.38
11;BEBES;844;PAÑALES Y ACCESORIOS;2013;6;40310;-24294;16016;0.4
11;BEBES;847;MEDICINA;2013;11;671;-471;200;0.3
11;BEBES;848;CUIDADO PERSONAL  (PIEL Y BUCAL);2013;2;7839;-5674;2165;0.28
11;BEBES;848;CUIDADO PERSONAL  (PIEL Y BUCAL);2013;9;32842;-23425;9417;0.29
11;BEBES;848;CUIDADO PERSONAL  (PIEL Y BUCAL);2013;12;49647;-34897;14750;0.3
8;Baños;774;ACCESORIOS DE BAÑO;2013;3;877367;-383550;493817;0.56
8;Baños;774;ACCESORIOS DE BAÑO;2013;6;824729;-369073;455656;0.55
8;Baños;819;VESTUARIO;2013;1;32210;-16684;15527;0.48
8;Baños;819;VESTUARIO;2013;4;30993;-19723;11270;0.36
8;Baños;819;VESTUARIO;2013;7;45993;-17953;28040;0.61
9;Organización;413;Lavandería;2013;10;1048;-440;608;0.58
9;Organización;431;Almacenador Plástico p/Cocina;2013;9;89;-53;37;0.41
9;Organización;642;LAVANDERÍA;2013;1;635552;-310744;324808;0.51
9;Organización;642;LAVANDERÍA;2013;8;659099;-318046;341053;0.52
9;Organización;642;LAVANDERÍA;2013;11;727019;-372213;354806;0.49
9;Organización;643;CLOSET;2013;2;454872;-211702;243170;0.53
9;Organización;643;CLOSET;2013;5;545957;-271829;274128;0.5
9;Organización;643;CLOSET;2013;8;583259;-289737;293522;0.5
9;Organización;643;CLOSET;2013;11;841200;-438657;402543;0.48
9;Organización;644;OFICINA;2013;3;55828;-30239;25589;0.46
9;Organización;644;OFICINA;2013;6;46541;-22583;23959;0.51
9;Organización;644;OFICINA;2013;9;61762;-30975;30786;0.5
9;Organización;645;ORGANIZACION COCINA;2013;1;651730;-334717;317013;0.49
9;Organización;645;ORGANIZACION COCINA;2013;4;527708;-300520;227188;0.43
9;Organización;645;ORGANIZACION COCINA;2013;11;802658;-431539;371119;0.46
9;Organización;646;FOOD-ON-THE-GO;2013;5;197724;-120809;76914;0.39
9;Organización;646;FOOD-ON-THE-GO;2013;8;190459;-116154;74305;0.39
9;Organización;646;FOOD-ON-THE-GO;2013;11;89336;-50178;39158;0.44
9;Organización;647;BAÑO;2013;5;536;-264;272;0.51
9;Organización;647;BAÑO;2013;8;205;-132;73;0.36
9;Organización;647;BAÑO;2013;11;1045;-529;516;0.49
9;Organización;648;ALMACENAJE Y ORGANIZACIÓN;2013;3;1051176;-589389;461787;0.44
9;Organización;648;ALMACENAJE Y ORGANIZACIÓN;2013;6;1076662;-583745;492917;0.46
9;Organización;645;ORGANIZACION COCINA;2013;8;514923;-273525;241397;0.47
9;Organización;646;FOOD-ON-THE-GO;2013;2;222070;-124137;97933;0.44
9;Organización;646;FOOD-ON-THE-GO;2013;9;118064;-67849;50215;0.43
9;Organización;646;FOOD-ON-THE-GO;2013;12;290331;-178267;112064;0.39
9;Organización;647;BAÑO;2013;2;804;-396;407;0.51
9;Organización;647;BAÑO;2013;9;536;-266;270;0.5
9;Organización;647;BAÑO;2013;12;1071;-518;554;0.52
9;Organización;648;ALMACENAJE Y ORGANIZACIÓN;2013;4;788309;-439230;349078;0.44
9;Organización;648;ALMACENAJE Y ORGANIZACIÓN;2013;7;938012;-534141;403871;0.43
9;Organización;648;ALMACENAJE Y ORGANIZACIÓN;2013;10;826011;-460313;365697;0.44
9;Organización;649;ARTICULOS DE VIAJE;2013;2;30458;-16539;13919;0.46
9;Organización;649;ARTICULOS DE VIAJE;2013;5;39005;-24307;14698;0.38
9;Organización;649;ARTICULOS DE VIAJE;2013;8;19588;-13555;6033;0.31
9;Organización;649;ARTICULOS DE VIAJE;2013;11;52950;-35766;17185;0.32
10;Lámparas;351;Lámparas D/Mesa;2013;6;0;0;0;0.0
10;Lámparas;690;COMBOS DE LÁMPARAS;2013;3;49035;-24311;24724;0.5
10;Lámparas;690;COMBOS DE LÁMPARAS;2013;10;202847;-110710;92137;0.45
10;Lámparas;725;LÁMPARAS DE MESA;2013;2;314012;-147869;166143;0.53
10;Lámparas;725;LÁMPARAS DE MESA;2013;5;254217;-120626;133591;0.53
10;Lámparas;725;LÁMPARAS DE MESA;2013;12;1021646;-536565;485082;0.47
10;Lámparas;726;LÁMPARAS DE PIE;2013;2;36151;-17338;18813;0.52
10;Lámparas;726;LÁMPARAS DE PIE;2013;9;103038;-51962;51076;0.5
10;Lámparas;726;LÁMPARAS DE PIE;2013;12;243019;-143907;99112;0.41
10;Lámparas;727;LÁMPARAS DE PARED;2013;3;102246;-48792;53455;0.52
10;Lámparas;727;LÁMPARAS DE PARED;2013;6;112905;-53161;59744;0.53
10;Lámparas;727;LÁMPARAS DE PARED;2013;9;125693;-56562;69131;0.55
10;Lámparas;727;LÁMPARAS DE PARED;2013;12;229631;-96701;132930;0.58
10;Lámparas;728;LÁMPARAS DE TECHO;2013;4;656019;-335546;320472;0.49
10;Lámparas;728;LÁMPARAS DE TECHO;2013;7;872353;-439023;433330;0.5
10;Lámparas;728;LÁMPARAS DE TECHO;2013;10;746431;-351037;395394;0.53
9;Organización;648;ALMACENAJE Y ORGANIZACIÓN;2013;9;954579;-537807;416772;0.44
9;Organización;649;ARTICULOS DE VIAJE;2013;1;996196;-636740;359456;0.36
9;Organización;649;ARTICULOS DE VIAJE;2013;4;18702;-10338;8364;0.45
9;Organización;649;ARTICULOS DE VIAJE;2013;7;68272;-57390;10882;0.16
9;Organización;947;Escolar;2013;12;396;-268;129;0.32
10;Lámparas;690;COMBOS DE LÁMPARAS;2013;6;64721;-30773;33949;0.52
10;Lámparas;690;COMBOS DE LÁMPARAS;2013;9;225084;-119832;105252;0.47
10;Lámparas;690;COMBOS DE LÁMPARAS;2013;12;402236;-213069;189168;0.47
10;Lámparas;725;LÁMPARAS DE MESA;2013;1;643494;-340745;302749;0.47
10;Lámparas;725;LÁMPARAS DE MESA;2013;8;435244;-226438;208806;0.48
10;Lámparas;725;LÁMPARAS DE MESA;2013;11;604509;-310926;293583;0.49
10;Lámparas;726;LÁMPARAS DE PIE;2013;5;93711;-51987;41724;0.45
10;Lámparas;726;LÁMPARAS DE PIE;2013;8;86654;-43513;43142;0.5
10;Lámparas;726;LÁMPARAS DE PIE;2013;11;158334;-92128;66206;0.42
10;Lámparas;727;LÁMPARAS DE PARED;2013;2;83114;-39693;43420;0.52
10;Lámparas;727;LÁMPARAS DE PARED;2013;5;87484;-38381;49104;0.56
10;Lámparas;727;LÁMPARAS DE PARED;2013;8;107056;-46917;60139;0.56
10;Lámparas;728;LÁMPARAS DE TECHO;2013;3;855140;-428344;426796;0.5
10;Lámparas;728;LÁMPARAS DE TECHO;2013;6;841491;-422679;418812;0.5
10;Lámparas;729;LÁMPARAS DE EXTERIOR;2013;1;75336;-34267;41069;0.55
10;Lámparas;729;LÁMPARAS DE EXTERIOR;2013;4;92643;-41959;50684;0.55
10;Lámparas;729;LÁMPARAS DE EXTERIOR;2013;7;110110;-50019;60091;0.55
10;Lámparas;729;LÁMPARAS DE EXTERIOR;2013;10;145249;-70788;74461;0.51
10;Lámparas;730;ACCESORIOS Y REPUESTOS PARA LÁMPARAS;2013;2;17484;-9756;7727;0.44
10;Lámparas;730;ACCESORIOS Y REPUESTOS PARA LÁMPARAS;2013;9;23907;-13815;10092;0.42
10;Lámparas;730;ACCESORIOS Y REPUESTOS PARA LÁMPARAS;2013;12;32138;-18258;13880;0.43
11;BEBES;837;EDUCACION;2013;2;3922;-2178;1744;0.44
11;BEBES;837;EDUCACION;2013;5;4420;-2408;2011;0.46
11;BEBES;837;EDUCACION;2013;12;18044;-10262;7781;0.43
11;BEBES;838;CARRUAJES  Y ACCESORIOS;2013;3;210057;-116080;93977;0.45
10;Lámparas;729;LÁMPARAS DE EXTERIOR;2013;5;105977;-50476;55501;0.52
10;Lámparas;729;LÁMPARAS DE EXTERIOR;2013;8;107028;-51685;55342;0.52
10;Lámparas;729;LÁMPARAS DE EXTERIOR;2013;11;156606;-72888;83718;0.53
10;Lámparas;730;ACCESORIOS Y REPUESTOS PARA LÁMPARAS;2013;3;24448;-14338;10110;0.41
10;Lámparas;730;ACCESORIOS Y REPUESTOS PARA LÁMPARAS;2013;6;23572;-14422;9150;0.39
11;BEBES;837;EDUCACION;2013;1;3794;-2143;1651;0.44
11;BEBES;837;EDUCACION;2013;8;9851;-5496;4355;0.44
11;BEBES;837;EDUCACION;2013;11;10096;-6515;3581;0.35
11;BEBES;838;CARRUAJES  Y ACCESORIOS;2013;2;161852;-86651;75201;0.46
11;BEBES;838;CARRUAJES  Y ACCESORIOS;2013;6;242061;-133957;108104;0.45
11;BEBES;838;CARRUAJES  Y ACCESORIOS;2013;9;250604;-141904;108700;0.43
11;BEBES;838;CARRUAJES  Y ACCESORIOS;2013;12;346603;-205018;141584;0.41
11;BEBES;839;CARGADORES;2013;4;9396;-5158;4238;0.45
11;BEBES;839;CARGADORES;2013;7;15205;-8739;6466;0.43
11;BEBES;839;CARGADORES;2013;10;16003;-10039;5964;0.37
11;BEBES;840;COLCHONES Y COJINES;2013;2;12961;-7203;5759;0.44
11;BEBES;840;COLCHONES Y COJINES;2013;5;21513;-12253;9260;0.43
11;BEBES;840;COLCHONES Y COJINES;2013;8;40311;-22737;17573;0.44
11;BEBES;840;COLCHONES Y COJINES;2013;11;28771;-16726;12045;0.42
11;BEBES;842;DECORACION DORMITORIO;2013;5;10718;-6543;4175;0.39
11;BEBES;842;DECORACION DORMITORIO;2013;8;10266;-6221;4045;0.39
11;BEBES;842;DECORACION DORMITORIO;2013;11;8330;-5043;3287;0.39
11;BEBES;843;ORGANIZACIÓN;2013;2;241;-102;139;0.58
11;BEBES;843;ORGANIZACIÓN;2013;5;5959;-3247;2712;0.46
11;BEBES;843;ORGANIZACIÓN;2013;8;2284;-1335;949;0.42
11;BEBES;843;ORGANIZACIÓN;2013;11;2476;-1386;1089;0.44
11;BEBES;844;PAÑALES Y ACCESORIOS;2013;1;19910;-12421;7489;0.38
11;BEBES;844;PAÑALES Y ACCESORIOS;2013;5;34109;-20763;13346;0.39
11;BEBES;844;PAÑALES Y ACCESORIOS;2013;8;39236;-24459;14777;0.38
11;BEBES;844;PAÑALES Y ACCESORIOS;2013;11;45710;-34909;10801;0.24
11;BEBES;847;MEDICINA;2013;6;726;-438;288;0.4
11;BEBES;847;MEDICINA;2013;9;1200;-752;447;0.37
11;BEBES;848;CUIDADO PERSONAL  (PIEL Y BUCAL);2013;1;6548;-4712;1836;0.28
11;BEBES;848;CUIDADO PERSONAL  (PIEL Y BUCAL);2013;4;12276;-8238;4038;0.33
11;BEBES;848;CUIDADO PERSONAL  (PIEL Y BUCAL);2013;7;15026;-9969;5057;0.34
11;BEBES;848;CUIDADO PERSONAL  (PIEL Y BUCAL);2013;10;27627;-19903;7724;0.28
11;BEBES;849;PACIFICADORES;2013;2;9670;-5670;4000;0.41
11;BEBES;849;PACIFICADORES;2013;5;10256;-6122;4134;0.4
11;BEBES;849;PACIFICADORES;2013;12;22520;-13618;8901;0.4
11;BEBES;850;ENTRENADORES;2013;3;19611;-11769;7843;0.4
11;BEBES;850;ENTRENADORES;2013;6;25936;-14913;11023;0.42
11;BEBES;850;ENTRENADORES;2013;9;21992;-13748;8244;0.37
11;BEBES;850;ENTRENADORES;2013;12;29336;-18364;10972;0.37
11;BEBES;854;BAÑERAS;2013;2;30351;-17411;12940;0.43
11;BEBES;854;BAÑERAS;2013;9;34151;-19036;15114;0.44
11;BEBES;854;BAÑERAS;2013;12;35111;-19737;15374;0.44
11;BEBES;855;SEGURIDAD PARA BANO Y ACCESORIOS PARA B;2013;4;1269;-605;664;0.52
11;BEBES;855;SEGURIDAD PARA BANO Y ACCESORIOS PARA B;2013;7;1922;-950;971;0.51
11;BEBES;855;SEGURIDAD PARA BANO Y ACCESORIOS PARA B;2013;10;1778;-887;891;0.5
11;BEBES;857;COMIDA;2013;4;2484;-1714;770;0.31
11;BEBES;857;COMIDA;2013;7;7003;-4818;2185;0.31
11;BEBES;857;COMIDA;2013;10;6944;-4847;2097;0.3
11;BEBES;858;EMBARAZO;2013;2;1286;-729;557;0.43
11;BEBES;858;EMBARAZO;2013;5;3184;-1878;1306;0.41
11;BEBES;858;EMBARAZO;2013;8;1961;-1187;774;0.39
11;BEBES;858;EMBARAZO;2013;11;3682;-2128;1554;0.42
11;BEBES;863;PUERTAS PROTECTORAS;2013;1;6606;-4064;2542;0.38
11;BEBES;863;PUERTAS PROTECTORAS;2013;8;7913;-4294;3619;0.46
11;BEBES;863;PUERTAS PROTECTORAS;2013;11;4937;-2423;2515;0.51
11;BEBES;864;ACCESORIOS DE SEGURIDAD;2013;1;18339;-9031;9308;0.51
11;BEBES;864;ACCESORIOS DE SEGURIDAD;2013;4;17487;-8277;9210;0.53
11;BEBES;864;ACCESORIOS DE SEGURIDAD;2013;11;24183;-10986;13198;0.55
11;BEBES;840;COLCHONES Y COJINES;2013;6;35919;-20807;15113;0.42
11;BEBES;840;COLCHONES Y COJINES;2013;9;39601;-23002;16599;0.42
11;BEBES;840;COLCHONES Y COJINES;2013;12;40776;-23280;17496;0.43
11;BEBES;842;DECORACION DORMITORIO;2013;2;10984;-6545;4438;0.4
11;BEBES;842;DECORACION DORMITORIO;2013;9;9744;-5584;4160;0.43
11;BEBES;842;DECORACION DORMITORIO;2013;12;13669;-8055;5614;0.41
11;BEBES;843;ORGANIZACIÓN;2013;6;4419;-2299;2120;0.48
11;BEBES;843;ORGANIZACIÓN;2013;9;3294;-1793;1500;0.46
11;BEBES;843;ORGANIZACIÓN;2013;12;5518;-3117;2401;0.44
11;BEBES;844;PAÑALES Y ACCESORIOS;2013;2;19403;-12890;6513;0.34
11;BEBES;844;PAÑALES Y ACCESORIOS;2013;9;55404;-35698;19706;0.36
11;BEBES;844;PAÑALES Y ACCESORIOS;2013;12;90796;-79733;11063;0.12
11;BEBES;847;MEDICINA;2013;7;885;-572;313;0.35
11;BEBES;847;MEDICINA;2013;10;799;-511;288;0.36
11;BEBES;848;CUIDADO PERSONAL  (PIEL Y BUCAL);2013;5;18025;-12619;5406;0.3
11;BEBES;848;CUIDADO PERSONAL  (PIEL Y BUCAL);2013;8;21012;-15135;5877;0.28
11;BEBES;848;CUIDADO PERSONAL  (PIEL Y BUCAL);2013;11;28579;-20939;7640;0.27
11;BEBES;849;PACIFICADORES;2013;3;14089;-8382;5708;0.41
